Attr_1,Attr_2,Attr_3,Attr_4,Attr_5,Attr_6,Attr_7,Attr_8,Attr_9,Attr_10,Attr_11,Attr_12,Attr_13,Attr_14,Attr_15,Attr_16,Attr_17,Attr_18,Attr_19,Attr_20,Attr_21,Attr_22,Attr_23,Attr_24,Attr_25,Attr_26,Attr_27,Attr_28,Attr_29,Attr_30,Attr_31,Attr_32,Attr_33,Attr_34,Attr_35,Attr_36,Attr_37,Attr_38,Attr_39,Attr_40,Attr_41,Attr_42,Attr_43,Attr_44,Attr_45,Attr_46,Attr_47,Attr_48,Attr_49,Attr_50,Attr_51,Attr_52,Attr_53,Attr_54,Attr_55,Attr_56,Attr_57,Attr_58,Attr_59,Attr_60,Attr_61,Attr_62,Attr_63,Attr_64,Attr_65,Attr_66,Attr_67,Attr_68,Attr_69,Attr_70,Attr_71,Attr_72,Attr_73,Attr_74,Attr_75,Attr_76,Attr_77,Attr_78,Attr_79,Attr_80,Attr_81,Attr_82,Attr_83,Attr_84,Attr_85,Attr_86,Attr_87,Attr_88,Attr_89,Attr_90,Attr_91,Attr_92,Attr_93,Attr_94,Attr_95,Attr_96,Attr_97,Attr_98,Attr_99,Attr_100,Attr_101,Attr_102,Attr_103,Attr_104,Attr_105,Attr_106,Attr_107,Attr_108,Attr_109,Attr_110,Attr_111,Attr_112,Attr_113,Attr_114,Attr_115,Attr_116,Attr_117,Attr_118,Attr_119,Attr_120,Attr_121,Attr_122,Attr_123,Attr_124,Attr_125,Attr_126,Attr_127,Attr_128,Attr_129,Attr_130,Attr_131,Attr_132,Attr_133,Attr_134,Attr_135,Attr_136,Attr_137,Attr_138,Attr_139,Attr_140,Attr_141,Attr_142,Attr_143,Attr_144,Attr_145,Attr_146,Attr_147,Attr_148,Attr_149,Attr_150,Attr_151,Attr_152,Attr_153,Attr_154,Attr_155,Attr_156,Attr_157,Attr_158,Attr_159,Attr_160,Attr_161,Attr_162,Attr_163,Attr_164,Attr_165,Attr_166,Attr_167,Attr_168,Attr_169,Attr_170,class
4.614,-5.1456,0.64318,13.553,0.66638,4.1058,13.116,16.43,18.228,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,-0.08836,-3.7968,21.359,13.16,0.65873,4.4752,9.6635,12.503,2.2465,18.785,9.915,0.67308,20.394,13.113,4.2388,8.4696,0.38216,15.358,0.24357,11.04,13.905,17.306,10.192,0,0.65873,1.3726,5.4705,6.356,15.524,-9.639,8.0707,6.3772,27.547,2.2114,0.6733,5.2801,0.38216,15.358,6.6553,-0.48004,14.694,7.9295,0,0,5.8289,2.1449,0.8178,0.77359,7.998,0,0,0,0,0,0.68788,9.9125,-9.7207,0.9106,-0.17923,11.745,0,0,0,0,7.5669,0,0,0,0,0,0,0,0,0,0.6733,8.4696,0.38216,15.358,0.24357,11.04,15.416,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,-10.231,6.3772,27.547,19.797,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,0.37945,1.2791,4.2388,-0.24545,4.8474,0,0,0,0,0,0,0,-0.4198,0.054705,10.958,13.553,5.9821,7.7635,9.915,12.538,15.768,19.797,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,13.16,0.65873,4.4752,5.4705,12.503,15.524,3.3313,21.492,12.538,1.1624,25.178,0.6733,5.2801,-8.0537,1.1375,17.946,8.1465,-6.5401,18.183,10.226,22.204,A
0.64416,1.3433,9.6635,-7.6086,2.2465,18.785,9.915,0.67308,-0.67229,25.178,0.6733,5.2801,6.1749,6.961,7.686,20.466,4.5308,26.036,16.312,1.3496,3.281,-3.5454,-4.7197,3.423,2.4436,17.025,0.52186,7.2089,-0.67229,0,0.6733,5.2801,6.1749,14.133,5.0162,20.546,10.348,-0.025737,-1.622,26.231,2.4269,5.5839,8.1204,10.874,13.824,6.3006,4.6791,24.366,27.547,2.2114,4.2388,-6.7459,0.38216,0.44826,-7.1973,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,2.0494,20.546,10.348,-0.025737,21.359,21.515,0.6733,1.4019,6.1749,6.961,17.223,6.5007,4.5308,26.036,16.312,1.3496,4.2388,8.4696,12.76,0.44826,3.4887,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,8.1465,-0.08836,-3.7968,10.192,13.16,0.64416,1.3726,2.1701,6.356,7.1785,7.9984,22.085,6.3772,27.547,19.797,0.6733,5.2801,0.38216,15.358,6.3187,0.037939,13.905,7.9071,0,0,0.56644,0.7529,4.3642,0,0,0,0,0,0,0,0.64416,1.3726,5.4705,6.356,15.524,18.714,-10.231,6.3772,8.554,19.797,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,-1.622,26.231,3.3328,0.054705,3.2306,-6.0184,11.49,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,4.5308,26.036,0.37945,1.2791,A
0.65873,4.4752,9.6635,-7.6086,2.2465,3.3313,21.492,12.538,1.1624,2.1463,2.4269,5.5839,8.1204,10.874,2.4436,3.3313,4.6791,24.366,27.547,19.797,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,9.3843,26.231,3.3328,7.0268,10.958,4.4923,0.66638,4.6714,6.1003,7.8848,18.228,20.825,0.65873,4.4752,9.6635,12.503,-8.7261,3.3313,4.6791,24.366,27.547,19.797,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,0.37945,1.2791,2.4269,5.5839,8.1204,-5.8863,2.4436,3.3313,21.492,24.366,27.547,19.797,0.65873,4.4752,5.4705,12.503,15.524,18.714,-10.231,6.3772,8.554,31.254,0.65873,4.4752,9.6635,1.3643,16.156,0.55592,-4.2576,16.43,18.228,20.825,0.6733,5.2801,11.206,-9.331,6.3187,-6.5158,13.905,7.9071,10.192,13.16,-0.4198,8.3756,10.958,13.553,5.9821,7.7635,9.915,12.538,15.768,2.2114,5.947,-0.24545,0.38216,1.1375,2.0494,20.546,10.348,-0.025737,21.359,0,0.99888,1.9225,4.3642,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,8.0707,6.3772,27.547,19.797,4.2388,1.7887,12.76,0.44826,15.931,13.978,0,0,0,0,0.6733,5.2801,11.206,1.1375,17.946,0.037939,-5.3989,7.9071,0,0,0.65873,4.4752,5.4705,6.356,15.524,-9.639,4.6791,24.366,15.768,2.2114,A
0.64416,7.0268,0.64318,13.553,16.156,0.55592,5.4822,16.43,0,0,2.4269,3.6702,8.1204,10.874,13.824,-9.639,4.6791,6.3772,27.547,31.254,0.65873,4.4752,5.4705,12.503,-8.7261,3.3313,21.492,12.538,1.1624,25.178,0.65873,4.4752,9.6635,-7.6086,2.2465,18.785,21.492,12.538,9.4169,2.1463,0.64416,4.4752,5.4705,6.356,15.524,-9.639,4.6791,24.366,15.768,19.797,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,13.206,0.65873,4.4752,5.4705,12.503,-8.7261,3.3313,21.492,12.538,1.1624,2.1463,0.6733,5.2801,6.1749,14.133,17.223,3.1603,23.212,13.025,0.37945,1.2791,4.614,8.3756,0.8178,10.025,0,0,0,0,0,0,4.2388,-6.7459,12.76,0.44826,3.4887,0,0,0,0,0,0.6733,1.4019,6.1749,6.961,17.223,-11.431,4.5308,26.036,16.312,1.3496,0.6733,5.2801,11.206,1.1375,17.946,8.5294,-0.69858,18.183,10.226,0,4.2388,10.156,3.4871,2.506,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,-9.639,4.6791,24.366,15.768,19.797,0.6733,5.2801,11.206,1.1375,2.0494,8.1465,-0.08836,-3.7968,21.359,21.515,5.8289,0.7529,0.8178,6.0291,3.5059,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,8.1465,19.836,18.183,0,0,A
0.65873,4.4752,9.6635,1.3643,2.2465,18.785,21.492,0.67308,20.394,0,0.6733,5.2801,6.1749,14.133,2.0494,20.546,10.348,-0.72455,10.226,22.204,-1.3022,8.3756,0.8178,10.025,0,0,0,0,0,0,4.2388,8.4696,0.38216,15.358,0.24357,11.04,15.416,17.038,18.996,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,8.0707,24.366,15.768,2.2114,0.6733,8.4696,0.38216,15.358,0.24357,11.04,0,0,0,0,0.6733,5.2801,6.1749,14.133,2.0494,3.1603,23.212,13.025,24.465,13.16,0.6733,1.4019,6.1749,6.961,17.223,-11.431,4.5308,26.036,16.312,1.3496,4.2388,8.4696,12.76,-7.4757,3.4887,13.978,0,0,0,0,4.2388,8.4696,0.38216,15.358,0.24357,11.04,6.1099,17.038,0,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,8.0707,6.3772,27.547,19.797,0.6733,5.2801,6.1749,14.133,2.0494,3.1603,23.212,-0.72455,-2.5718,13.206,-0.76473,0.6273,9.8014,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,3.3313,4.6791,12.538,1.1624,2.1463,0.6733,8.4696,-8.0537,1.1375,6.3187,0.037939,13.905,17.306,10.192,13.16,1.1908,2.1449,0.8178,6.0291,0,0,0,0,0,0,0.6733,5.2801,11.206,1.1375,17.946,0.037939,13.905,0,0,0,A
0.65873,4.4752,9.6635,3.5625,16.156,7.7635,0.52186,0.67308,20.394,0,2.4269,4.4752,9.6635,-7.6086,2.2465,18.785,9.915,0.67308,-0.67229,13.113,0.6733,5.2801,11.206,-9.331,2.0494,20.546,-0.08836,-3.7968,21.359,21.515,4.614,8.3756,0.8178,10.025,0,0,0,0,0,0,0.6733,5.2801,6.1749,6.961,-10.491,3.1603,23.212,13.025,0.37945,26.231,3.281,5.5839,-4.7197,1.5912,2.4436,17.025,9.4815,12.05,1.9454,3.0732,3.281,5.5839,-4.7197,1.5912,2.4436,17.025,19.772,12.05,15.223,2.2114,3.3328,4.4752,9.6635,-7.6086,2.2465,18.785,9.915,12.538,1.1624,2.2114,3.3328,7.0268,-6.3867,1.3643,16.156,7.7635,0.52186,0.67308,1.1624,12.301,0.6733,5.2801,11.206,-9.331,17.946,20.546,-0.08836,17.306,10.192,13.16,0.64416,1.3726,5.4705,6.356,7.1785,18.714,-10.231,6.3772,8.554,31.254,4.2388,5.2801,11.206,-9.331,3.9638,3.1603,-0.08836,17.306,10.192,0,5.8289,0.7529,1.2988,-6.0184,7.998,0,0,0,0,0,0.65873,4.4752,9.6635,12.503,-8.7261,3.3313,21.492,12.538,9.4169,25.178,4.2388,-6.7459,0.38216,4.7867,-7.1973,13.978,0,0,0,0,5.947,10.156,4.8474,0,0,0,0,0,0,0,0.6733,8.4696,-8.0537,1.1375,6.3187,-0.48004,6.1195,0,0,0,A
0.64416,3.6702,0.64318,1.3643,16.156,7.7635,9.915,0.67308,18.228,0,0.6733,1.4019,6.1749,14.133,2.0494,22.307,10.782,-0.72455,22.325,13.206,4.2388,5.2801,0.38216,1.1375,6.3187,0.037939,6.1099,0,0,0,0.6733,5.2801,-8.0537,1.1375,6.3187,-6.5158,-4.7106,17.038,18.996,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,4.6791,6.3772,27.547,19.797,0.6733,5.2801,0.38216,15.358,6.6553,-0.48004,14.694,7.9295,0,0,3.3328,-0.98737,0.64318,13.553,5.9821,10.336,14.476,16.185,18.228,0,0.6733,5.2801,11.206,15.762,5.19,2.9892,24.931,-0.72455,-2.5718,13.206,5.947,10.156,0.5917,0,0,0,0,0,0,0,0.6733,5.2801,-8.0537,1.1375,17.946,0.037939,13.905,7.9071,10.192,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,-10.231,6.3772,27.547,19.797,0.6733,5.2801,11.206,14.133,2.0494,3.1603,23.212,-0.025737,-2.5718,13.206,3.3328,0.054705,10.958,2.0692,0,0,0,0,0,0,0.64416,1.3726,5.4705,6.356,7.1785,18.714,-10.231,6.3772,27.547,2.2114,4.2388,-1.548,-8.0537,1.1375,17.946,20.546,10.348,-0.025737,-1.622,13.16,-0.4198,0.054705,10.958,13.553,5.9821,7.7635,0.52186,0.67308,1.1624,2.2114,4.2388,5.2801,11.206,14.133,3.9638,20.546,10.348,7.1637,22.325,13.206,A
3.281,-3.5454,0.9042,13.553,5.9821,7.7635,9.915,0.67308,1.1624,25.178,0.65873,4.4752,5.4705,12.503,15.524,18.714,4.6791,6.3772,27.547,2.2114,0.6733,5.2801,11.206,1.1375,17.946,8.1465,-5.3989,17.306,10.192,0,0.6733,5.2801,-8.0537,15.358,6.3187,-6.5158,13.905,17.038,0,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,8.0707,6.3772,27.547,19.797,0.6733,-6.7459,12.76,1.9598,3.4887,0,0,0,0,0,0.6733,5.2801,6.1749,6.961,-10.491,3.1603,23.212,13.025,0.37945,1.2791,0.65873,1.3726,5.4705,6.356,15.524,-9.639,8.0707,6.3772,27.547,19.797,0.6733,5.2801,-8.0537,15.358,6.3187,4.0315,13.905,7.9071,0,0,0.6733,5.2801,6.1749,14.133,2.0494,20.546,-0.08836,-3.7968,21.359,21.515,0.64416,3.6702,5.4705,6.356,7.1785,18.714,8.0707,6.3772,27.547,2.2114,0.6733,5.2801,6.1749,6.961,-10.491,3.1603,10.348,-0.025737,21.359,13.16,-3.9572,8.3756,-5.8254,10.025,0,0,0,0,0,0,3.281,7.0268,9.6635,-7.6086,2.2465,18.785,21.492,12.538,15.768,19.797,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,21.989,21.359,13.16,4.0909,1.9225,1.0439,5.4785,7.3734,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,4.5308,26.036,16.312,1.3496,A
0.64416,5.5839,8.1204,10.874,3.8793,3.5024,19.772,12.05,1.9454,12.322,0.6733,5.2801,11.206,3.7722,2.0494,20.546,-0.69858,-4.8384,10.226,0,3.3328,0.054705,3.2306,6.0291,0,0,0,0,0,0,4.2388,8.4696,-8.0537,1.1375,0.24357,11.745,0,0,0,0,3.3328,4.4752,9.6635,13.553,16.156,0.55592,13.116,0,0,0,5.8289,2.1449,3.2306,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,-0.72455,-2.5718,13.206,0.65873,4.4752,5.4705,12.503,15.524,3.3313,21.492,12.538,1.1624,25.178,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.72455,22.325,13.206,0.6733,8.4696,-8.0537,1.1375,6.3187,0.037939,13.905,7.9071,10.192,13.16,0.65873,1.3726,5.4705,6.356,15.524,18.714,-10.231,6.3772,27.547,19.797,0.6733,5.2801,6.1749,-9.331,2.0494,8.1465,-5.3989,7.9071,0,0,5.8289,2.9455,-1.511,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,4.7121,6.3772,8.554,19.797,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,-1.622,26.231,-0.4198,2.1449,0,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,2.0494,3.1603,23.212,-0.72455,22.325,13.206,A
0.65873,4.4752,9.6635,-7.6086,2.2465,18.785,0.52186,-2.7552,20.394,0,0.6733,5.2801,11.206,1.1375,19.736,-0.48004,14.694,0,0,0,-0.4198,0.7529,4.8474,6.5797,0,0,0,0,0,0,0.6733,8.4696,-8.0537,1.1375,17.946,0.037939,-5.3989,7.9071,0,0,2.4269,4.4752,9.6635,1.3643,5.9821,-5.2696,0,0,0,0,-1.3022,8.3756,3.2306,10.025,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,17.223,3.1603,23.212,13.025,-0.40352,27.283,0.64416,1.3726,5.4705,6.356,15.524,18.714,4.6791,24.366,15.768,2.1463,0.6733,5.2801,6.1749,14.133,3.9638,20.546,10.348,-0.025737,-1.622,13.16,0.6733,5.2801,11.206,-9.331,17.946,8.1465,-0.08836,-3.7968,10.192,21.515,0.64416,1.3726,5.4705,6.356,15.524,-9.639,4.6791,24.366,15.768,2.2114,0.6733,5.2801,6.1749,14.133,17.223,20.466,4.5308,26.036,16.312,1.3496,3.3328,-5.1456,10.958,0.77359,7.998,0,0,0,0,0,0.68788,6.0851,12.75,-11.053,1.8524,22.307,10.782,-4.8384,22.325,13.206,-0.76473,10.156,3.4871,6.5797,8.6226,0,0,0,0,0,0.6733,5.2801,11.206,14.133,-10.491,3.1603,23.212,13.025,-1.622,26.231,3.281,-3.5454,0.9042,11.749,5.9821,-5.2696,0,0,0,0,A
0.65873,7.0268,-6.3867,3.6227,2.2465,18.785,0.52186,7.2089,23.241,25.178,0.6733,5.2801,11.206,-9.331,2.0494,8.1465,-6.5401,18.183,0,0,-0.4198,2.1449,8.4926,0,0,0,0,0,0,0,4.2388,8.4696,-8.0537,15.358,6.3187,-6.5158,6.1099,7.9071,18.996,0,0.65873,1.3726,5.4705,12.503,15.524,-9.639,4.6791,6.3772,27.547,19.797,4.614,2.1449,1.7168,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-4.8384,10.226,0,0.65873,1.3726,5.4705,0.14261,15.524,-9.639,4.6791,24.366,15.768,2.2114,0.6733,5.2801,-8.0537,1.1375,6.3187,0.037939,-5.3989,7.9071,18.996,21.515,4.2388,8.4696,0.38216,15.358,0.24357,11.04,6.1099,7.9071,18.996,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,8.0707,6.3772,27.547,19.797,0.6733,5.2801,11.206,1.1375,17.946,8.5294,-6.5401,7.9295,0,0,-0.4198,2.1449,1.7168,0,0,0,0,0,0,0,0.65873,4.4752,5.4705,6.356,15.524,-9.639,4.7121,6.3772,27.547,19.797,4.2388,8.4696,0.38216,15.358,0.24357,-6.5158,-4.7106,17.038,0,0,-0.76473,2.3673,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.782,-4.8384,10.226,0,A
0.64416,3.6702,8.1204,-5.8863,2.4436,3.5024,19.772,1.3719,9.4494,3.0135,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,21.515,4.2388,8.4696,0.38216,15.358,0.24357,-5.1221,0,0,0,0,0.6733,5.2801,11.206,1.1375,17.946,8.1465,19.836,17.306,10.192,21.515,0.6733,1.4019,6.1749,6.961,17.223,3.1603,4.5308,26.036,0.37945,1.2791,-0.76473,2.3673,0,0,0,0,0,0,0,0,0.6733,5.2801,11.206,14.133,-10.491,3.1603,23.212,13.513,-0.40352,27.283,0.65873,4.4752,5.4705,6.356,15.524,-9.639,4.6791,6.3772,27.547,19.797,4.2388,8.4696,0.38216,15.358,0.24357,11.04,6.1099,17.038,0,0,0.6733,5.2801,11.206,3.702,17.946,8.1465,-0.08836,17.306,10.192,21.515,0.65873,1.3726,5.4705,6.356,15.524,3.3313,4.6791,24.366,15.768,2.2114,0.6733,5.2801,11.206,1.1375,2.0494,8.1465,-0.08836,7.9295,0,0,5.8289,2.9455,8.4926,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,-9.639,4.7121,6.3772,27.547,19.797,0.6733,5.2801,11.206,1.1375,17.946,8.1465,-0.08836,17.306,10.192,0,-0.4198,2.1449,1.7168,0,0,0,0,0,0,0,0.6733,5.2801,11.206,14.133,2.0494,3.1603,23.212,-0.025737,-2.5718,13.206,A
0.65873,7.0268,-6.3867,1.3643,16.156,7.7635,0.52186,16.43,0,0,0.65873,4.4752,9.6635,12.503,15.524,-11.431,4.5308,26.036,16.857,0.48779,3.3328,7.0268,0.64318,4.4923,-5.8444,4.6714,0,0,0,0,0.65873,4.4752,9.6635,-7.6086,2.2465,18.785,9.915,20.686,20.394,13.113,0.64416,1.3726,5.4705,6.356,15.524,18.714,22.085,-10.365,8.554,31.254,0.65873,4.4752,5.4705,12.503,-8.7261,3.3313,21.492,12.538,1.1624,2.1463,3.281,5.5839,8.1204,1.5912,2.4436,3.3313,21.492,24.366,15.768,19.797,4.614,7.0268,-6.3867,1.3643,2.2465,18.785,21.492,24.366,15.768,19.797,0.65873,4.4752,-6.3867,13.553,5.9821,0.55592,-4.2576,7.8848,18.228,20.825,4.2388,8.4696,12.76,0.44826,8.6226,0,0,0,0,0,0.6733,1.4019,6.1749,6.961,17.223,6.5007,4.5308,26.036,16.312,1.3496,0.65873,4.4752,5.4705,6.356,15.524,3.3313,4.6791,24.366,15.768,2.2114,0.6733,5.2801,11.206,1.1375,17.946,8.1465,-0.08836,17.306,10.192,0,0.65873,4.4752,5.4705,6.356,7.1785,18.714,-10.231,6.3772,27.547,2.2114,0.6733,5.2801,11.206,-9.331,17.946,0.037939,13.905,17.306,18.996,0,-0.4198,8.3756,3.2306,2.5374,11.49,0,0,0,0,0,0.6733,5.2801,6.1749,6.961,-10.491,3.1603,10.348,-0.72455,22.325,13.206,A
0.65873,7.0268,-6.3867,3.5625,16.156,7.7635,0.52186,-2.7552,20.394,0,5.8289,8.3756,10.958,4.4923,5.9821,7.7635,9.915,12.538,15.768,2.2114,0.6733,5.2801,-0.99947,14.133,-10.491,3.1603,-0.08836,-3.7968,22.325,13.206,1.1908,0.7529,1.2988,0,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,2.0494,3.1603,10.348,-0.025737,0.37945,13.16,0.65873,4.4752,5.4705,12.503,-8.7261,3.3313,21.492,12.538,1.1624,2.1463,2.4269,5.5839,8.1204,10.874,13.824,3.5024,4.8274,24.366,27.547,19.797,0.64416,4.4752,5.4705,6.356,15.524,-9.639,4.6791,24.366,15.768,2.2114,0.65873,4.4752,5.4705,12.503,-8.7261,18.785,9.915,0.67308,20.394,20.825,2.4269,5.5839,0.9042,11.749,5.6455,7.3805,1.1321,7.2542,-1.622,13.16,0.64416,1.3433,2.1258,5.7509,7.1785,7.9984,22.085,-10.365,8.554,19.797,3.281,5.5839,8.1204,10.874,3.8793,3.5024,19.772,12.05,15.768,2.2114,0.65873,1.3726,5.4705,6.356,15.524,-9.639,4.6791,24.366,1.1624,2.1463,0.6733,5.2801,6.1749,14.133,2.0494,3.1603,23.212,13.025,0.37945,26.231,1.4966,6.5955,2.9742,5.4785,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,13.206,3.3328,4.4752,9.6635,12.503,2.2465,3.3313,4.6791,24.366,1.1624,2.2114,A
0.65873,4.4752,9.6635,-7.6086,2.2465,7.7635,9.915,0.67308,18.228,0,0.64416,3.6702,4.766,6.356,15.524,-9.639,4.6791,24.366,15.768,2.2114,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.025,0.37945,1.2791,0.64416,5.5839,0.9042,11.749,1.0892,10.336,14.476,0,0,0,0.65873,4.4752,5.4705,6.356,15.524,18.714,4.6791,6.3772,27.547,19.797,0.6733,5.2801,6.1749,14.133,5.0162,3.1603,23.212,13.025,0.37945,26.231,2.4269,5.5839,8.1204,-5.8863,-8.7261,3.3313,4.6791,24.366,27.547,19.797,0.65873,4.4752,5.4705,6.356,15.524,-9.639,4.6791,6.3772,27.547,19.797,0.64416,-0.42669,0.9042,11.749,1.0892,-5.2696,14.476,16.185,0,0,0.6733,5.2801,-8.0537,15.358,6.3187,-6.5158,-4.7106,17.038,18.996,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,8.0707,6.3772,27.547,19.797,0.6733,5.2801,6.1749,14.133,2.0494,20.546,10.348,-0.72455,10.226,22.204,-0.4198,2.1449,1.7168,10.025,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,7.1785,18.714,4.6791,24.366,15.768,2.2114,4.2388,8.4696,-8.0537,15.358,6.3187,-6.5158,6.1099,17.038,18.996,0,4.614,8.3756,1.7168,10.025,0,0,0,0,0,0,0.6733,5.2801,6.1749,14.133,1.8524,8.5294,-0.69858,7.9295,19.765,0,A
0.64416,7.0268,-6.3867,1.3643,16.156,7.7635,0.52186,-2.7552,20.394,0,0.64416,3.6702,9.6635,-7.6086,2.2465,18.785,21.492,12.538,1.1624,2.2114,0.65873,4.4752,9.6635,1.3643,2.2465,18.785,9.915,12.538,1.1624,25.178,0.65873,4.4752,9.6635,-7.6086,4.8425,3.3313,9.915,0.67308,-0.67229,25.178,0.65873,1.3726,5.4705,6.356,-8.7261,3.3313,21.492,12.538,1.1624,12.301,0.6733,5.2801,11.206,14.133,5.0162,3.1603,23.212,26.036,0.37945,1.2791,0.64416,3.6702,8.1204,10.874,15.524,3.3313,4.6791,6.3772,27.547,19.797,0.65873,1.3726,5.4705,6.356,15.524,-9.639,4.6791,24.366,27.547,19.797,0.65873,7.0268,0.64318,13.553,5.9821,0.55592,13.116,16.185,0,0,4.2388,8.4696,0.38216,15.358,0.24357,4.6679,15.416,17.038,0,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,-10.231,6.3772,27.547,19.797,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,23.212,13.513,-2.5718,27.283,-1.3022,8.3756,0.8178,0,0,0,0,0,0,0,0.65873,1.3726,5.4705,6.356,15.524,18.714,4.7121,6.3772,27.547,19.797,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,21.989,21.359,21.515,-0.4198,2.1449,8.4926,0,0,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-4.8384,10.226,0,A
0.64416,3.6702,8.1204,10.874,-6.9615,3.5024,19.772,12.05,1.9454,3.0135,0.65873,4.4752,6.1749,14.133,2.0494,20.546,10.348,-0.025737,21.359,13.16,4.2388,-6.7459,3.4871,-7.4757,3.4887,0,0,0,0,0,0.65873,7.0268,10.958,6.5797,3.4887,0,0,0,0,0,0.6733,1.4019,6.1749,6.961,17.223,-11.431,4.5308,26.036,16.312,1.2791,0.6733,5.2801,6.1749,-9.331,2.0494,20.546,10.348,-0.025737,21.359,13.16,0.64416,4.4752,9.6635,12.503,2.2465,3.3313,21.492,12.538,1.1624,25.178,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,4.5308,26.036,16.312,1.3496,0.65873,4.4752,0.64318,0.77359,7.998,0,0,0,0,0,0.6733,5.2801,11.206,-9.331,2.0494,20.546,10.348,-0.025737,21.359,26.231,0.64416,1.3726,5.4705,6.356,7.1785,18.714,-10.231,6.3772,27.547,2.2114,0.6733,5.2801,6.1749,14.133,-10.491,3.1603,10.348,-0.72455,-2.5718,13.206,4.614,0.054705,0.8178,6.0291,3.5059,0,0,0,0,0,0.6733,1.4019,6.1749,6.961,17.223,-11.431,4.5308,26.036,0.37945,27.489,0.6733,5.2801,11.206,14.133,2.0494,20.546,23.212,13.025,-1.622,26.231,5.8289,2.1449,0.8178,0.77359,7.998,4.6714,0,0,0,0,4.2388,5.2801,-9.7207,0.9106,6.6553,-0.48004,-6.5401,18.183,0,0,A
